match_id,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,win
NA1_5213529909,4.0,6.0,6.2,5.0,1,0,1,1,1,1,False
NA1_5213532900,6.0,3.8,5.8,6.4,2,1,0,1,1,0,True
NA1_5213532900,4.8,4.4,5.4,6.6,0,0,2,2,0,1,False
NA1_5213538083,5.0,5.0,6.0,7.2,1,2,1,0,1,0,False
NA1_5213538083,5.6,5.0,5.8,5.0,0,1,1,1,1,1,True
NA1_5213540850,3.2,4.0,7.8,5.0,0,2,3,0,0,0,False
NA1_5213540850,4.0,3.4,5.4,4.8,0,1,3,0,1,0,True
NA1_5213542210,6.0,4.0,5.0,6.2,1,0,0,2,1,1,False
NA1_5213542210,6.0,5.0,5.8,4.8,0,1,1,1,1,1,True
NA1_5213543100,6.2,5.6,4.2,5.6,1,2,0,0,1,1,True
NA1_5213543100,2.8,2.4,5.6,4.0,0,0,3,1,1,0,False
NA1_5213544176,5.4,5.2,3.8,6.6,0,0,1,2,0,2,True
NA1_5213544176,4.8,4.0,7.2,5.2,0,1,1,1,1,1,False
NA1_5213544446,7.2,3.2,4.6,7.0,0,1,1,2,1,0,True
NA1_5213544446,4.0,6.4,6.8,6.4,0,1,1,1,1,1,False
NA1_5213545072,5.8,4.8,5.6,7.4,1,2,1,1,0,0,False
NA1_5213545072,6.2,5.0,4.2,5.4,0,0,0,3,1,1,True
NA1_5213547869,5.0,2.8,4.0,6.0,1,0,0,2,1,1,True
NA1_5213547869,5.2,5.0,5.0,6.4,2,1,1,0,0,1,False
NA1_5213550486,3.6,4.2,7.0,6.0,0,0,3,1,0,1,True
NA1_5213550486,5.4,4.6,5.2,6.0,0,0,2,2,0,1,False
NA1_5213554536,6.2,3.8,5.6,5.2,0,2,1,1,1,0,False
NA1_5213554536,4.6,5.2,6.4,6.0,1,1,1,1,0,1,True
NA1_5213555159,5.8,2.8,3.6,5.2,1,1,0,1,1,1,False
NA1_5213555159,4.6,3.2,7.0,6.0,0,1,3,1,0,0,True
NA1_5213556607,5.2,4.0,5.0,5.0,0,2,0,2,0,1,True
NA1_5213556607,6.4,4.8,5.0,5.0,1,1,1,1,0,1,False
NA1_5213557915,6.6,4.0,4.6,5.4,0,2,1,1,1,0,False
NA1_5213557915,7.4,4.0,5.6,5.6,1,2,0,1,1,0,True
NA1_5213563001,4.4,3.8,5.8,6.6,0,0,1,2,1,1,True
NA1_5213563001,6.0,2.8,3.8,3.8,0,1,1,2,1,0,False
NA1_5213563503,4.8,5.2,5.0,5.4,0,1,1,1,1,1,True
NA1_5213563503,3.2,4.8,6.6,5.4,0,0,3,1,0,1,False
NA1_5213564202,6.4,5.2,3.8,5.8,0,2,1,1,0,1,True
NA1_5213564202,6.0,4.6,5.2,4.6,0,1,1,2,1,0,False
NA1_5213569411,3.0,4.2,7.4,6.4,1,1,1,0,1,1,False
NA1_5213569411,5.0,2.0,1.2,3.0,0,1,1,2,1,0,True
NA1_5213575410,5.8,2.8,7.0,6.4,1,0,2,2,0,0,False
NA1_5213575410,6.8,5.0,4.8,4.6,1,1,0,2,0,1,True
NA1_5213577539,5.8,4.0,6.6,6.0,1,2,1,1,0,0,True
NA1_5213577539,5.4,3.8,6.4,6.6,1,0,2,1,0,1,False
NA1_5213578646,4.0,5.6,6.4,4.6,0,1,2,0,1,1,True
NA1_5213578646,5.0,5.0,5.6,4.6,0,0,1,2,0,2,False
NA1_5213584082,3.6,3.8,7.0,7.0,0,1,2,1,1,0,True
NA1_5213584082,3.8,4.4,7.0,5.2,0,0,2,1,1,1,False
NA1_5213584467,6.8,5.2,3.4,4.2,0,1,0,2,0,2,False
NA1_5213584467,5.4,5.0,4.8,6.2,1,1,1,1,0,1,True
NA1_5213589087,6.0,3.8,4.8,4.6,0,2,1,1,1,0,True
NA1_5213589087,5.6,2.4,6.4,4.6,0,0,2,3,0,0,False
NA1_5213589703,5.0,6.6,5.6,4.4,0,2,2,0,0,1,True
NA1_5213589703,5.4,3.8,6.4,5.6,0,0,2,2,0,1,False
NA1_5213593037,4.6,6.0,5.2,6.4,1,3,0,0,0,1,False
NA1_5213593037,6.6,4.2,4.2,6.6,0,2,1,1,1,0,True
NA1_5213593729,3.6,3.0,4.4,5.0,0,1,1,1,1,1,False
NA1_5213593729,5.0,2.2,7.8,5.6,0,0,3,1,1,0,True
NA1_5213594720,3.8,5.2,6.4,6.4,0,1,2,0,1,1,False
NA1_5213594720,3.2,3.6,7.0,6.2,1,0,3,1,0,0,True
NA1_5213596560,3.4,3.4,5.6,5.6,0,1,3,0,1,0,False
NA1_5213596560,5.2,4.4,6.0,4.6,0,1,2,1,0,1,True
NA1_5213597011,6.4,4.0,4.8,5.4,0,2,1,1,0,1,True
NA1_5213597011,4.8,5.2,5.2,5.2,0,0,1,2,1,1,False
NA1_5213600756,5.4,4.6,5.0,5.0,0,2,1,1,1,0,False
NA1_5213600756,6.2,4.0,5.0,6.0,0,1,1,1,1,1,True
NA1_5213603814,6.4,3.8,5.0,7.2,1,1,0,2,0,1,False
NA1_5213603814,4.8,4.8,6.2,5.0,0,2,2,1,0,0,True
NA1_5213604604,5.8,4.8,4.8,6.0,2,1,1,0,1,0,False
NA1_5213605166,4.2,5.2,7.2,7.4,2,0,1,0,1,1,True
NA1_5213605968,4.2,4.8,7.0,6.2,1,1,2,0,0,1,False
NA1_5213605968,7.2,3.0,4.8,7.2,1,1,1,2,0,0,True
NA1_5213606823,4.4,6.2,6.2,5.0,0,0,0,1,3,1,True
NA1_5213606823,4.0,3.8,7.6,5.6,0,1,3,1,0,0,False
NA1_5213609600,5.4,3.0,4.8,5.6,1,1,2,1,0,0,True
NA1_5213609600,4.0,4.0,3.4,3.4,0,0,1,3,0,1,False
NA1_5213612779,4.2,3.6,3.8,5.0,0,0,1,3,0,1,True
NA1_5213612779,7.2,4.4,4.2,6.0,1,1,1,2,0,0,False
NA1_5213614558,5.6,4.2,4.8,7.2,1,1,1,0,1,1,False
NA1_5213614558,4.0,3.8,6.8,6.4,0,0,3,1,0,1,True
NA1_5213620500,4.0,3.8,6.8,7.0,1,1,2,0,1,0,True
NA1_5213620500,6.2,4.0,5.0,5.8,0,1,0,2,1,1,False
NA1_5213629451,7.4,3.8,5.8,5.6,0,3,1,1,0,0,True
NA1_5213629451,5.2,5.2,4.8,6.4,1,2,1,0,0,1,False
NA1_5213631906,7.0,4.6,5.2,6.4,2,1,0,0,1,1,True
NA1_5213631906,5.2,6.4,5.4,6.0,0,1,1,0,0,3,False
NA1_5213634651,5.8,4.2,5.0,6.0,0,0,1,2,1,1,True
NA1_5213637961,4.2,5.0,6.2,5.4,0,1,2,0,0,2,True
NA1_5213637961,4.2,5.0,6.0,5.6,0,0,1,1,2,1,False
NA1_5213638033,6.8,6.0,4.2,5.2,1,1,0,1,0,2,True
NA1_5213638033,5.6,4.8,5.6,5.4,0,1,1,1,1,1,False
NA1_5213639188,4.2,4.2,3.6,4.2,0,1,1,1,1,1,False
NA1_5213639188,4.8,5.0,5.6,4.8,0,1,2,1,1,0,True
NA1_5213640230,6.0,5.2,5.4,8.0,1,1,1,1,0,1,True
NA1_5213640230,5.2,4.4,5.6,5.8,0,2,0,1,2,0,False
NA1_5213640813,4.0,4.8,3.4,3.4,0,2,2,0,0,1,False
NA1_5213640813,4.4,4.8,6.6,5.0,0,0,3,2,0,0,True
NA1_5213643112,5.2,4.8,5.6,5.8,0,0,1,2,0,2,False
NA1_5213643112,3.8,4.0,4.6,4.8,1,2,1,0,1,0,True
NA1_5213643236,6.4,4.4,3.8,4.6,0,2,0,3,0,0,False
NA1_5213643236,5.2,4.4,6.0,5.2,0,0,1,2,1,1,True
NA1_5213647361,3.8,5.0,7.0,5.6,1,0,2,1,0,1,True
NA1_5213647361,4.8,4.4,6.0,7.6,0,1,2,1,1,0,False
NA1_5213654408,5.4,3.6,7.0,7.4,1,2,2,0,0,0,True
NA1_5213654408,4.8,4.2,6.2,6.6,2,0,1,1,0,1,False
NA1_5213654709,4.6,6.0,5.8,4.6,1,0,1,0,1,2,False
NA1_5213654709,6.0,5.0,4.6,6.0,0,0,0,2,1,2,True
NA1_5213656019,4.6,4.6,6.2,5.8,0,2,3,0,0,0,False
NA1_5213656019,3.6,3.8,7.2,6.2,0,0,3,1,0,1,True
NA1_5213657234,4.4,3.2,4.2,3.6,1,0,1,2,1,0,True
NA1_5213657234,5.0,4.2,6.0,5.8,0,1,1,2,1,0,False
NA1_5213659598,7.2,3.6,4.6,5.2,0,1,1,3,0,0,False
NA1_5213664150,5.4,5.2,6.4,7.0,2,1,1,0,1,0,True
NA1_5213664150,6.4,4.6,5.8,4.8,0,2,1,1,0,1,False
NA1_5213666990,5.6,3.6,6.2,5.8,0,0,2,2,1,0,False
NA1_5213666990,6.4,5.6,4.2,5.2,0,2,1,1,0,1,True
NA1_5213667412,4.6,2.8,6.8,6.2,1,0,3,1,0,0,False
NA1_5213667412,5.0,4.0,6.4,5.4,0,1,2,0,2,0,True
NA1_5213674651,4.6,3.8,6.2,7.4,1,2,1,0,1,0,True
NA1_5213674651,5.2,4.6,5.8,6.2,0,1,1,1,1,1,False
NA1_5213676465,3.8,4.4,6.4,5.6,0,1,1,1,1,1,True
NA1_5213676465,5.0,5.4,6.8,4.8,0,2,1,0,1,1,False
NA1_5213678774,5.8,4.8,5.8,5.2,0,1,1,2,0,1,False
NA1_5213678774,5.2,4.8,5.6,6.2,1,1,1,1,0,1,True
NA1_5213680903,6.6,3.8,4.4,4.6,1,0,1,2,0,1,False
NA1_5213680903,6.0,4.0,5.2,7.2,1,1,1,1,1,0,True
NA1_5213687006,3.2,3.2,5.6,4.4,0,1,2,1,1,0,True
NA1_5213687006,5.6,3.6,6.2,6.2,1,1,2,1,0,0,False
NA1_5213687725,5.8,5.0,4.4,4.4,0,1,1,2,0,1,True
NA1_5213687725,5.2,3.6,6.2,7.2,0,2,2,1,0,0,False
NA1_5213688502,6.6,3.0,5.2,5.4,1,1,1,2,0,0,False
NA1_5213688502,5.6,4.4,6.4,5.8,1,1,2,1,0,0,True
NA1_5213689765,4.6,4.4,6.4,6.2,2,0,1,1,0,1,False
NA1_5213689765,5.6,3.8,5.6,6.2,0,0,2,2,0,1,True
NA1_5213692019,5.4,6.8,5.2,5.4,0,1,0,0,1,3,True
NA1_5213692019,6.6,4.6,5.4,4.2,0,1,1,2,0,1,False
NA1_5213694236,7.4,3.8,4.4,4.6,0,1,1,2,1,0,False
NA1_5213694236,6.2,3.6,5.8,3.4,0,1,2,2,0,0,True
NA1_5213694929,5.6,4.0,6.0,5.2,0,2,2,0,1,0,True
NA1_5213694929,5.4,4.0,6.0,5.8,0,1,2,2,0,0,False
NA1_5213696505,5.8,5.4,5.6,5.4,1,1,0,1,1,1,True
NA1_5213696505,3.6,5.4,7.6,4.6,1,1,1,0,1,1,False
NA1_5213697183,5.8,2.6,6.8,6.0,0,0,2,2,1,0,True
NA1_5213697183,3.2,3.8,8.0,5.2,0,0,3,0,2,0,False
NA1_5213702254,6.8,5.0,4.8,5.2,0,1,1,2,0,1,True
NA1_5213702254,6.6,4.4,4.8,6.6,1,1,0,1,1,1,False
NA1_5213702499,5.4,2.6,6.6,5.0,0,0,2,3,0,0,False
NA1_5213702499,5.8,3.0,4.6,4.4,0,0,1,2,2,0,True
NA1_5213708971,3.2,4.2,5.6,6.2,1,0,2,0,1,1,False
NA1_5213708971,5.0,3.6,5.2,6.8,0,1,2,1,1,0,True
NA1_5213709549,5.4,4.6,6.6,5.8,1,1,1,2,0,0,False
NA1_5213709549,5.6,3.2,5.4,4.4,0,1,1,2,1,0,True
NA1_5213709784,5.2,5.6,5.0,5.6,1,0,0,1,2,1,False
NA1_5213709784,6.8,5.4,3.2,5.4,1,1,1,1,0,1,True
NA1_5213710881,4.4,5.4,6.4,6.6,1,2,1,0,0,1,False
NA1_5213710881,5.2,3.8,6.2,6.0,0,2,3,0,0,0,True
NA1_5213714535,5.8,2.4,6.8,6.4,1,0,1,3,0,0,True
NA1_5213714535,5.2,3.0,4.2,4.2,0,1,2,1,1,0,False
NA1_5213716898,6.2,4.2,4.8,6.4,1,1,0,2,1,0,True
NA1_5213716898,5.0,5.2,5.2,4.6,0,0,1,2,1,1,False
NA1_5213720256,5.4,5.4,4.4,5.4,1,1,1,1,1,0,False
NA1_5213720256,6.8,3.2,5.2,6.0,1,1,1,2,0,0,True
NA1_5213721780,5.6,4.2,4.4,5.2,1,1,1,2,0,0,False
NA1_5213723092,4.0,4.6,7.2,4.8,0,0,3,1,0,1,False
NA1_5213723092,3.0,5.2,4.6,4.4,0,1,2,0,1,1,True
NA1_5213732581,5.4,4.8,4.6,5.4,0,0,1,3,1,0,False
NA1_5213732581,5.8,4.8,5.4,4.6,0,1,1,2,0,1,True
NA1_5213733578,5.0,3.6,6.0,4.2,0,1,2,1,1,0,True
NA1_5213733578,3.0,3.4,4.6,4.0,0,0,1,1,2,1,False
NA1_5213743892,4.6,2.8,5.4,5.0,1,0,1,2,1,0,True
NA1_5213743892,5.2,4.0,6.6,7.4,2,1,0,0,1,1,False
NA1_5213754967,5.8,2.6,3.2,3.6,0,2,1,2,0,0,True
NA1_5213754967,5.0,4.0,6.0,5.4,2,1,2,0,0,0,False
NA1_5213770779,4.8,4.2,6.0,5.6,0,2,1,1,1,0,True
NA1_5213770779,4.0,3.6,6.2,5.6,1,1,2,0,0,1,False
NA1_5213782891,4.2,4.2,4.2,4.8,1,2,0,1,1,0,False
NA1_5213782891,7.0,3.8,4.8,3.6,1,1,2,1,0,0,True
NA1_5213794441,5.4,4.2,4.8,6.6,1,1,0,1,2,0,False
NA1_5213794441,2.4,4.0,8.0,6.2,1,1,2,0,1,0,True
NA1_5213796624,5.0,5.0,5.8,6.2,1,1,1,0,0,2,True
NA1_5213796624,3.4,3.6,7.4,6.8,0,1,3,1,0,0,False
NA1_5213810274,3.4,4.0,7.6,5.4,1,0,2,1,1,0,True
NA1_5213810274,7.6,3.4,3.6,6.4,1,1,1,2,0,0,False
NA1_5213815821,6.4,3.0,5.0,5.8,0,0,2,3,0,0,True
NA1_5213815821,5.6,3.8,7.0,7.4,1,0,2,0,2,0,False
NA1_5213821815,4.4,5.6,6.0,6.2,0,1,2,0,1,1,True
NA1_5213821815,7.8,5.6,2.2,4.2,1,2,0,1,0,1,False
NA1_5213823086,6.2,4.2,5.2,5.4,0,1,1,2,1,0,True
NA1_5213823086,6.6,4.0,5.0,5.4,1,1,1,1,0,1,False
NA1_5213826018,5.4,4.4,5.4,6.0,0,1,2,1,1,0,False
NA1_5213826018,4.8,3.4,6.2,6.0,1,1,2,1,0,0,True
NA1_5213826320,3.2,5.0,7.4,6.4,1,0,2,0,0,2,False
NA1_5213826320,3.6,6.0,6.4,5.6,0,0,2,0,0,3,True
NA1_5213831889,5.8,4.0,5.8,5.2,0,2,2,1,0,0,False
NA1_5213831889,5.2,4.4,5.8,4.6,1,0,1,1,1,1,True
NA1_5213833402,5.6,3.6,2.6,3.4,1,0,0,2,1,1,True
NA1_5213833402,4.6,4.2,6.6,6.0,0,0,2,1,1,1,False
NA1_5213834239,2.4,2.6,7.0,6.2,2,0,2,1,0,0,False
NA1_5213834547,5.4,3.6,6.8,7.4,0,0,3,1,0,1,True
NA1_5213834547,4.4,3.6,6.2,6.4,1,1,1,0,1,1,False
NA1_5213834789,4.2,4.0,3.0,4.0,1,2,0,0,1,1,False
NA1_5213834789,6.2,4.0,5.8,4.4,1,1,1,2,0,0,True
NA1_5213835674,5.8,3.6,5.0,4.8,0,2,1,2,0,0,False
NA1_5213835674,6.6,3.8,4.2,4.8,0,2,2,1,0,0,True
NA1_5213840989,5.6,4.0,5.0,3.6,0,0,1,3,0,1,True
NA1_5213840989,3.8,4.6,8.2,5.4,0,0,3,0,0,2,False
NA1_5213843789,4.2,4.4,6.0,3.4,0,1,1,1,1,1,False
NA1_5213843789,5.8,4.4,4.4,4.2,0,0,1,3,0,1,True
NA1_5213845297,3.2,5.6,7.6,5.6,2,0,2,0,0,1,False
NA1_5213845297,7.2,5.2,4.6,4.8,0,2,0,2,0,1,True
NA1_5213851698,5.4,4.2,6.8,5.0,0,2,2,0,0,1,False
NA1_5213851698,4.8,5.2,5.2,4.4,0,1,0,1,1,2,True
NA1_5213854153,5.6,3.2,7.0,6.0,0,1,2,2,0,0,False
NA1_5213854153,5.2,4.4,5.6,5.6,0,0,2,2,0,1,True
NA1_5213857143,6.2,2.6,5.6,6.8,1,0,3,1,0,0,False
NA1_5213857143,4.8,4.6,7.4,5.6,0,2,3,0,0,0,True
NA1_5213863328,4.8,3.8,6.0,6.4,0,1,3,0,1,0,True
NA1_5213864282,5.8,3.4,5.2,5.6,3,0,2,0,0,0,True
NA1_5213864282,6.0,4.6,5.2,6.4,1,0,1,2,0,1,False
NA1_5213864543,8.4,3.6,3.6,6.0,1,1,0,3,0,0,True
NA1_5213864543,5.8,3.2,5.8,6.4,2,0,1,1,1,0,False
NA1_5213865702,5.2,5.6,4.2,4.6,0,3,0,0,1,1,True
NA1_5213865702,3.8,2.8,7.4,7.2,0,0,3,1,1,0,False
NA1_5213866167,4.6,5.4,6.0,5.2,0,0,1,2,1,1,True
NA1_5213866167,4.6,4.8,6.4,6.8,0,1,1,1,2,0,False
NA1_5213877566,3.6,3.6,6.6,7.4,1,1,3,0,0,0,False
NA1_5213877566,5.6,4.6,4.2,4.6,0,0,1,3,1,0,True
NA1_5213881904,5.4,4.2,6.2,5.4,1,1,0,1,1,1,False
NA1_5213881904,6.6,5.4,5.2,4.8,1,0,1,1,0,2,True
NA1_5213883994,5.8,3.2,5.8,7.0,1,2,1,1,0,0,False
NA1_5213883994,4.4,4.6,5.8,6.2,0,1,3,0,0,1,True
NA1_5213893296,2.4,5.2,7.4,5.4,0,0,3,0,1,1,False
NA1_5213893296,3.0,4.8,4.0,2.6,0,1,1,1,1,1,True
NA1_5213893306,6.2,2.6,5.0,7.2,0,0,2,3,0,0,True
NA1_5213893306,5.4,5.0,7.2,5.0,1,1,1,0,1,1,False
NA1_5213894460,6.4,3.8,5.2,6.4,0,2,2,1,0,0,False
NA1_5213894460,6.0,4.8,4.8,6.2,1,1,0,2,0,1,True
NA1_5213895746,5.4,2.6,6.0,7.8,1,0,2,1,1,0,True
NA1_5213895746,5.6,4.6,6.2,5.2,0,0,1,1,1,2,False
NA1_5213896831,6.6,5.2,4.4,5.6,1,2,0,1,0,1,False
NA1_5213896831,4.8,4.4,6.4,5.8,0,1,2,1,0,1,True
NA1_5213900634,4.6,5.6,6.8,5.0,0,3,1,0,1,0,False
NA1_5213900634,5.6,4.8,5.4,5.0,0,1,1,2,0,1,True
NA1_5213901215,5.2,5.0,5.6,6.4,1,1,2,0,0,1,False
NA1_5213901215,6.0,3.2,5.6,5.8,0,2,1,1,1,0,True
NA1_5213902877,4.4,4.6,5.4,5.6,0,1,2,1,1,0,False
NA1_5213902877,5.0,5.2,6.2,6.0,0,3,1,1,0,0,True
NA1_5213911788,4.0,3.8,6.2,6.4,0,2,1,0,2,0,True
NA1_5213911788,7.4,4.0,4.8,6.2,2,1,0,1,1,0,False
NA1_5213912066,5.4,3.8,6.2,6.8,0,0,2,2,0,1,True
NA1_5213912066,4.2,3.8,6.4,5.2,0,1,0,2,2,0,False
NA1_5213916235,5.0,3.8,2.6,4.0,0,2,1,1,1,0,True
NA1_5213916235,5.0,4.4,3.4,4.0,2,0,1,1,0,1,False
NA1_5213917615,5.4,3.2,5.4,4.6,0,1,2,2,0,0,True
NA1_5213917615,4.6,4.4,6.6,6.4,0,2,2,0,1,0,False
NA1_5213918407,6.6,4.6,4.0,5.8,0,0,1,2,1,1,False
NA1_5213918407,3.0,4.6,8.0,6.0,1,0,1,0,1,2,True
NA1_5213920052,5.8,5.6,4.8,5.2,0,2,1,1,0,1,True
NA1_5213920052,3.6,4.6,6.2,6.0,0,2,1,1,0,1,False
NA1_5213922695,4.4,3.4,4.2,6.6,1,1,2,1,0,0,False
NA1_5213922695,7.6,3.0,4.4,6.2,2,0,0,3,0,0,True
NA1_5213923514,5.0,3.8,3.8,4.8,0,0,2,2,1,0,True
NA1_5213923514,2.2,5.8,7.4,4.8,0,0,1,0,1,3,False
NA1_5213924288,5.4,4.2,6.4,5.8,1,1,2,0,0,1,True
NA1_5213924288,6.2,4.0,3.2,4.6,0,1,0,2,1,1,False
NA1_5213931245,6.4,4.0,4.4,6.6,0,1,1,3,0,0,True
NA1_5213931245,8.2,4.4,3.2,5.4,0,3,0,2,0,0,False
NA1_5213933253,3.8,4.6,7.8,6.8,0,1,2,0,2,0,False
NA1_5213933253,5.0,5.0,5.8,5.2,1,1,1,1,0,1,True
NA1_5213933559,4.2,5.0,6.0,4.8,0,0,1,1,1,2,False
NA1_5213933921,4.6,2.6,6.6,6.8,1,1,3,0,0,0,False
NA1_5213933921,4.6,4.6,6.0,6.2,0,2,3,0,0,0,True
NA1_5213939230,4.8,4.0,6.2,5.2,1,1,1,1,0,1,True
NA1_5213939230,4.2,3.6,3.8,2.8,1,1,2,0,1,0,False
NA1_5213943393,4.6,4.4,4.0,3.4,1,0,2,1,0,1,False
NA1_5213943393,6.0,5.0,4.0,5.2,0,2,1,1,0,1,True
NA1_5213945651,5.0,4.6,6.0,4.8,0,1,2,1,0,1,False
NA1_5213945651,5.2,5.0,5.6,4.4,0,2,2,1,0,0,True
NA1_5213946154,4.6,5.6,5.8,5.0,0,1,3,1,0,0,True
NA1_5213946154,5.8,2.8,6.2,6.2,0,0,2,1,2,0,False
NA1_5213954322,5.8,5.4,4.6,5.8,1,2,0,1,1,0,True
NA1_5213954322,5.4,5.4,4.8,5.4,0,1,1,1,0,2,False
NA1_5213955766,2.8,4.8,6.2,3.6,0,2,3,0,0,0,False
NA1_5213955766,4.0,4.4,6.8,5.4,0,1,2,1,0,1,True
NA1_5213956439,5.0,3.8,6.4,7.6,0,1,3,0,1,0,True
NA1_5213956439,6.0,3.4,5.8,5.4,0,0,2,2,0,1,False
NA1_5213957713,6.6,3.0,5.0,5.2,0,1,1,2,1,0,True
NA1_5213957713,3.8,4.2,5.0,5.2,0,0,0,2,2,1,False
NA1_5213959021,6.8,4.6,3.8,4.6,0,1,2,2,0,0,True
NA1_5213959021,3.6,4.0,7.4,3.4,0,0,3,1,1,0,False
NA1_5213960657,4.8,5.2,5.2,2.8,0,2,1,0,1,1,False
NA1_5213960657,7.6,4.8,3.0,6.0,2,1,0,2,0,0,True
NA1_5213961683,5.6,3.0,2.8,3.6,0,2,1,1,1,0,True
NA1_5213961683,4.0,5.8,6.8,4.6,0,1,1,1,1,1,False
NA1_5213964550,4.4,3.4,4.8,4.6,1,1,1,1,1,0,False
NA1_5213968985,2.2,5.0,7.8,6.8,0,1,2,0,0,2,True
NA1_5213968985,7.2,4.6,3.4,5.8,0,2,1,1,1,0,False
NA1_5213973680,5.6,3.8,6.0,5.0,0,3,2,0,0,0,True
NA1_5213973680,3.8,5.0,6.8,4.2,0,1,3,0,1,0,False
NA1_5213973970,5.4,6.6,4.6,3.4,0,0,0,2,1,2,False
NA1_5213973970,7.0,3.6,4.0,5.8,0,2,0,2,1,0,True
NA1_5213974937,4.0,4.2,7.2,4.4,0,0,2,1,0,2,True
NA1_5213974937,5.8,3.0,3.2,5.0,0,1,1,2,0,1,False
NA1_5213976438,3.8,5.2,7.2,6.4,0,0,3,1,0,1,True
NA1_5213976438,5.0,4.6,6.4,6.6,0,2,2,1,0,0,False
NA1_5213979104,4.6,3.8,4.2,4.4,0,1,1,1,1,1,True
NA1_5213979104,5.2,5.4,5.4,5.6,0,3,2,0,0,0,False
NA1_5213981433,5.6,3.6,5.4,6.4,1,0,0,3,1,0,False
NA1_5213981433,6.2,5.0,6.0,5.8,0,1,1,1,0,2,True
NA1_5213985369,5.6,3.8,6.2,6.8,2,1,2,0,0,0,False
NA1_5213985369,5.6,4.8,5.6,5.2,1,0,2,1,0,1,True
NA1_5213985406,5.0,5.0,6.8,6.6,0,0,2,1,1,1,False
NA1_5213985406,5.2,5.0,5.8,6.2,1,0,1,2,0,1,True
NA1_5213986019,4.2,4.6,6.2,5.0,0,0,2,2,0,1,True
NA1_5213986445,5.6,4.8,4.8,6.6,0,0,1,2,1,1,True
NA1_5213986445,4.0,3.4,4.8,4.6,1,1,2,1,0,0,False
NA1_5213986987,4.2,4.2,6.4,6.0,0,0,3,1,1,0,True
NA1_5213986987,5.2,3.2,6.8,6.6,1,1,2,1,0,0,False
NA1_5213988878,5.6,4.8,5.4,5.6,1,0,1,1,0,2,False
NA1_5213988878,4.4,4.0,6.2,5.6,0,2,2,0,1,0,True
NA1_5213991563,4.6,5.0,5.8,5.8,0,0,1,1,2,1,True
NA1_5213991563,4.4,3.2,4.4,6.0,1,1,2,0,1,0,False
NA1_5213993255,7.2,4.2,3.8,4.2,0,1,0,2,1,1,True
NA1_5213993255,4.2,2.6,7.4,5.8,0,0,3,2,0,0,False
NA1_5213998158,6.2,3.4,3.2,3.8,0,2,1,2,0,0,True
NA1_5213998158,6.4,5.0,3.2,4.2,0,2,1,1,0,1,False
NA1_5213998160,7.0,4.6,3.6,5.6,0,3,1,1,0,0,False
NA1_5213998160,4.8,4.4,5.8,5.8,0,1,2,1,0,1,True
NA1_5213999396,4.6,4.0,7.4,6.6,1,0,1,1,1,1,False
NA1_5213999396,4.6,5.2,5.8,5.2,0,0,2,2,0,1,True
NA1_5214001325,4.2,4.2,7.2,6.4,0,1,2,0,2,0,True
NA1_5214001325,4.8,5.4,5.4,5.8,0,0,1,2,1,1,False
NA1_5214003038,5.4,5.2,5.6,4.6,0,1,1,1,0,2,False
NA1_5214003038,5.4,2.6,3.8,4.8,0,1,1,3,0,0,True
NA1_5214003929,7.4,4.8,3.0,3.4,0,3,0,1,0,1,True
NA1_5214003929,4.6,5.0,6.4,5.4,0,1,1,1,0,2,False
NA1_5214006464,6.0,3.6,6.0,6.4,1,1,1,2,0,0,False
NA1_5214006464,6.0,4.6,5.2,7.0,0,1,2,1,0,1,True
NA1_5214006884,4.6,5.8,5.6,5.4,1,0,1,1,1,1,False
NA1_5214006884,5.2,4.0,5.4,5.8,1,0,2,1,1,0,True
NA1_5214006965,5.6,4.8,5.0,5.2,0,2,1,1,1,0,False
NA1_5214006965,5.2,4.6,5.6,5.0,0,0,2,2,0,1,True
NA1_5214010597,4.4,3.2,4.2,4.0,1,1,1,1,1,0,True
NA1_5214010597,5.4,3.2,6.2,4.8,0,0,1,2,2,0,False
NA1_5214014658,7.0,3.0,5.4,4.8,0,0,0,3,1,1,False
NA1_5214014858,3.8,6.2,6.0,5.2,0,1,2,0,0,2,False
NA1_5214014858,5.2,5.0,6.0,6.0,1,1,2,0,0,1,True
NA1_5214016516,5.2,4.0,6.0,6.6,2,0,1,1,1,0,False
NA1_5214016516,6.6,3.6,5.0,5.2,0,1,1,3,0,0,True
NA1_5214019364,4.6,3.8,5.6,6.4,0,0,2,2,0,1,True
NA1_5214019364,5.2,4.2,5.0,6.4,0,2,1,0,2,0,False
NA1_5214021450,5.4,3.4,6.6,6.2,1,1,2,1,0,0,True
NA1_5214021450,5.6,3.6,5.8,6.6,0,1,1,1,2,0,False
NA1_5214021965,5.6,4.8,5.6,6.0,1,1,0,1,1,1,True
NA1_5214021965,6.0,5.8,5.0,4.2,0,1,1,2,0,1,False
NA1_5214023510,2.8,4.0,7.4,5.4,0,0,3,1,1,0,True
NA1_5214023510,5.2,4.8,6.4,5.8,0,1,2,1,0,1,False
NA1_5214024859,6.2,3.6,5.0,5.2,0,0,2,3,0,0,False
NA1_5214024859,5.4,3.8,6.2,6.0,2,0,0,2,0,1,True
